Date/Time,Movement
19-11-2024 07:30,0.9833333
18-11-2024 07:30,0.9933333
17-11-2024 07:30,1.0833333
16-11-2024 07:30,0.4733333
15-11-2024 07:30,0.4733333
14-11-2024 07:30,1.0633333
13-11-2024 07:30,0.9433333
12-11-2024 07:30,1.8233333
11-11-2024 07:30,1.4533333
10-11-2024 07:30,1.4433333
09-11-2024 07:30,2.0033333
08-11-2024 07:30,2.1733333
07-11-2024 07:30,1.5533333
06-11-2024 07:30,1.3933333
05-11-2024 08:00,0.5333333
04-11-2024 08:00,0.9033333
03-11-2024 08:00,0.79
02-11-2024 20:00,0.27
02-11-2024 08:00,0.27
01-11-2024 20:00,0.79
01-11-2024 08:00,0.96
31-10-2024 20:00,0.44
31-10-2024 08:00,0.59
30-10-2024 20:00,1.78
30-10-2024 08:00,2.02
29-10-2024 20:00,1.21
29-10-2024 08:00,1.8
28-10-2024 20:00,1.04
28-10-2024 08:00,2.1
27-10-2024 08:00,0.88
26-10-2024 20:00,-0.2
26-10-2024 08:00,0.08
25-10-2024 20:00,0.78
25-10-2024 12:00,0.6733333
25-10-2024 08:00,0.67
24-10-2024 20:00,1
24-10-2024 08:00,1.89
22-10-2024 08:00,-0.02
21-10-2024 20:00,1.32
21-10-2024 08:00,1.41
20-10-2024 20:00,0.5
20-10-2024 08:00,0.6
19-10-2024 20:00,1.0833333
19-10-2024 08:00,0.9833333
18-10-2024 20:00,1.18
18-10-2024 08:00,1.34
17-10-2024 20:00,0.88
17-10-2024 08:00,0.45
16-10-2024 20:00,0.56
16-10-2024 08:00,-0.09
15-10-2024 20:00,0.04
15-10-2024 11:00,0.4
15-10-2024 08:00,-0.19
15-10-2024 03:00,-0.14
14-10-2024 23:00,0.05
14-10-2024 20:00,0.15
14-10-2024 15:00,0.12
14-10-2024 11:00,0.36
14-10-2024 08:00,0.96
14-10-2024 03:00,0.8
13-10-2024 23:00,0.18
13-10-2024 20:00,0.43
13-10-2024 15:00,0.57
13-10-2024 11:00,0.35
13-10-2024 08:00,0.28
13-10-2024 03:00,0.37
12-10-2024 23:00,0.6
12-10-2024 20:00,0.32
12-10-2024 15:00,0.04
12-10-2024 11:00,0.35
12-10-2024 08:00,0.51
12-10-2024 03:00,0.75
11-10-2024 23:00,1.24
11-10-2024 20:00,1.26
11-10-2024 15:00,1.12
11-10-2024 11:00,1.6
11-10-2024 08:00,0.67
11-10-2024 03:00,1.28
10-10-2024 23:00,1.41
10-10-2024 20:00,1.35
10-10-2024 15:00,1.17
10-10-2024 11:00,1.26
10-10-2024 08:00,0.91
10-10-2024 03:00,0.94
09-10-2024 23:00,1.23
09-10-2024 20:00,0.98
09-10-2024 15:00,1.63
09-10-2024 11:00,1.83
09-10-2024 08:00,1.38
09-10-2024 03:00,1.69
08-10-2024 23:00,1.72
08-10-2024 20:00,1.8
08-10-2024 15:00,1.58
08-10-2024 11:00,1.6
08-10-2024 08:00,1.73
08-10-2024 03:00,1.99
07-10-2024 23:00,1.98
07-10-2024 20:00,1.31
07-10-2024 15:00,1.58
07-10-2024 11:00,1.88
07-10-2024 08:00,1.48
07-10-2024 03:00,1.86
06-10-2024 23:00,1.75
06-10-2024 20:00,1.27
06-10-2024 15:00,1.67
06-10-2024 11:00,1.09
06-10-2024 08:00,0.51
06-10-2024 03:00,0.7
05-10-2024 23:00,0.79
05-10-2024 20:00,0.84
05-10-2024 15:00,1.47
05-10-2024 11:00,0.78
05-10-2024 08:00,0.11
05-10-2024 03:00,1.14
04-10-2024 23:00,0.82
04-10-2024 20:00,0.59
04-10-2024 15:00,0.24
04-10-2024 11:00,0.38
04-10-2024 08:00,0.82
04-10-2024 03:00,0.56
03-10-2024 23:00,0.38
03-10-2024 20:00,0.23
03-10-2024 17:00,-0.21
30-09-2024 17:00,-0.69
27-09-2024 17:00,-0.35
24-09-2024 17:00,-0.42
20-09-2024 17:00,-0.36
17-09-2024 17:00,-0.53
14-09-2024 17:00,-0.23
10-09-2024 17:00,-0.46
06-09-2024 17:00,-0.8
02-09-2024 17:00,-0.39
30-08-2024 17:00,0
27-08-2024 17:00,0.02
24-08-2024 17:30,0.24
21-08-2024 17:30,0.74
18-08-2024 17:30,0.06
15-08-2024 17:30,0.27
12-08-2024 17:30,0.29
09-08-2024 17:30,0.38
06-08-2024 17:30,0.62
03-08-2024 17:30,-0.15
31-07-2024 17:30,-0.23
28-07-2024 17:30,-0.15
24-07-2024 17:30,0.14
22-07-2024 17:30,-0.25
20-07-2024 17:30,-0.65
18-07-2024 17:30,-0.45
16-07-2024 17:30,-0.08
14-07-2024 17:30,-0.04
12-07-2024 17:30,-0.18
10-07-2024 17:30,-0.88
08-07-2024 17:30,-1.08
04-07-2024 17:30,-1.18
02-07-2024 17:30,-0.9
01-07-2024 17:30,-0.9
30-06-2024 17:30,-0.42
26-06-2024 17:30,0.17
24-06-2024 17:30,-1.08
22-06-2024 17:30,-1.04
20-06-2024 17:30,-0.63
18-06-2024 17:30,-1.03
16-06-2024 17:30,-1.17
