Date/Time,Movement
07-11-2024 17:00,-2.8933333
30-10-2024 08:00,-2.38
29-10-2024 20:00,-3.24
29-10-2024 08:00,-2.77
28-10-2024 20:00,-4.18
28-10-2024 08:00,-2.77
27-10-2024 08:00,-3.25
26-10-2024 20:00,-4.08
26-10-2024 08:00,-4.35
25-10-2024 20:00,-3.43
25-10-2024 12:00,-3.6633333
25-10-2024 08:00,-3.66
24-10-2024 20:00,-3.89
22-10-2024 08:00,-3.84
21-10-2024 20:00,-2.43
21-10-2024 08:00,-2.68
20-10-2024 20:00,-3.49
20-10-2024 08:00,-3.53
19-10-2024 20:00,-2.9633333
19-10-2024 08:00,-2.2833333
18-10-2024 20:00,-2.98
18-10-2024 08:00,-2.85
17-10-2024 20:00,-2.85
17-10-2024 17:00,-3.36
17-10-2024 08:00,-3.44
16-10-2024 20:00,-2.86
16-10-2024 08:00,-3.41
15-10-2024 20:00,-3.46
15-10-2024 11:00,-3.04
15-10-2024 08:00,-2.17
15-10-2024 03:00,-3.16
14-10-2024 23:00,-2.89
14-10-2024 20:00,-3.38
14-10-2024 15:00,-2.72
14-10-2024 11:00,-2.77
14-10-2024 08:00,-1.99
14-10-2024 03:00,-2.73
13-10-2024 23:00,-2.91
13-10-2024 20:00,-2.58
13-10-2024 15:00,-2.41
13-10-2024 11:00,-2.69
13-10-2024 08:00,-2.74
13-10-2024 03:00,-2.87
12-10-2024 23:00,-2.65
12-10-2024 20:00,-3.04
12-10-2024 15:00,-3.15
12-10-2024 11:00,-2.69
12-10-2024 08:00,-1.74
12-10-2024 03:00,-2.03
11-10-2024 23:00,-1.94
11-10-2024 20:00,-2
11-10-2024 15:00,-2.37
11-10-2024 11:00,-2.02
11-10-2024 08:00,-2
11-10-2024 03:00,-1.58
10-10-2024 23:00,-1.62
10-10-2024 20:00,-1.64
10-10-2024 15:00,-2
10-10-2024 11:00,-1.73
10-10-2024 08:00,-1.67
10-10-2024 03:00,-1.67
09-10-2024 23:00,-1.94
09-10-2024 20:00,-1.71
09-10-2024 15:00,-1.5
09-10-2024 11:00,-1.51
09-10-2024 08:00,-1.28
09-10-2024 03:00,-1.48
08-10-2024 23:00,-0.97
08-10-2024 20:00,-1.38
08-10-2024 15:00,-1.58
08-10-2024 11:00,-1.43
08-10-2024 08:00,-1.38
08-10-2024 03:00,-0.99
07-10-2024 23:00,-0.84
07-10-2024 20:00,-1.19
07-10-2024 15:00,-1.68
07-10-2024 11:00,-1.98
07-10-2024 08:00,-1.38
07-10-2024 03:00,-1.14
06-10-2024 23:00,-1.38
06-10-2024 20:00,-1.67
06-10-2024 15:00,-1.31
06-10-2024 11:00,-1.59
06-10-2024 08:00,-1.48
06-10-2024 03:00,-1.28
05-10-2024 23:00,-1.34
05-10-2024 20:00,-1.26
05-10-2024 15:00,-1.04
05-10-2024 11:00,-1.8
05-10-2024 08:00,-1.58
05-10-2024 03:00,-0.78
04-10-2024 23:00,-0.86
04-10-2024 20:00,-0.91
04-10-2024 15:00,-1.31
04-10-2024 11:00,-0.31
04-10-2024 08:00,-0.16
04-10-2024 03:00,-0.95
03-10-2024 23:00,-0.86
03-10-2024 20:00,-0.78
03-10-2024 15:00,-1.51
03-10-2024 11:00,-0.52
03-10-2024 08:00,-0.3
03-10-2024 03:00,-1.16
02-10-2024 23:00,-0.82
02-10-2024 20:00,-0.67
02-10-2024 15:00,-0.53
02-10-2024 11:00,-0.28
02-10-2024 08:00,-0.29
02-10-2024 03:00,-0.71
01-10-2024 23:00,-0.72
01-10-2024 20:00,-0.86
01-10-2024 15:00,-0.42
01-10-2024 11:00,-0.55
01-10-2024 08:00,-0.4
01-10-2024 03:00,-0.71
30-09-2024 23:00,-1.1
30-09-2024 20:00,-0.41
30-09-2024 15:00,-0.74
30-09-2024 11:00,-0.72
30-09-2024 08:00,-0.66
30-09-2024 03:00,-0.27
29-09-2024 23:00,-0.73
29-09-2024 20:00,-1.02
29-09-2024 15:00,-1.51
29-09-2024 11:00,-1.63
29-09-2024 08:00,-1.33
29-09-2024 03:00,-1.49
28-09-2024 23:00,-1.89
28-09-2024 20:00,-1.24
27-09-2024 17:00,-0.89
24-09-2024 17:00,-0.72
20-09-2024 17:00,-0.39
17-09-2024 17:00,-0.22
14-09-2024 17:00,-0.05
10-09-2024 17:00,-0.49
06-09-2024 17:00,-0.61
02-09-2024 17:00,-0.28
30-08-2024 17:00,-0.11
27-08-2024 17:00,0.34
24-08-2024 17:30,0.45
21-08-2024 17:30,0.43
18-08-2024 17:30,0.87
15-08-2024 17:30,0.33
12-08-2024 17:30,0.2
09-08-2024 17:30,0.59
06-08-2024 17:30,0.49
03-08-2024 17:30,0.15
31-07-2024 17:30,-0.52
28-07-2024 17:30,-0.37
26-07-2024 17:30,-0.03
24-07-2024 17:30,0.18
22-07-2024 17:30,0.02
20-07-2024 17:30,-0.13
18-07-2024 17:30,0.23
16-07-2024 17:30,0.65
14-07-2024 17:30,0.48
12-07-2024 17:30,0.18
10-07-2024 17:30,-0.76
08-07-2024 17:30,-0.11
