Date/Time,Movement
10-11-2024 20:00,-17.5166666
10-11-2024 14:00,-17.3766666
10-11-2024 07:30,-17.4066666
09-11-2024 20:00,-17.7466666
09-11-2024 14:00,-17.6966666
09-11-2024 07:30,-17.1366666
08-11-2024 20:00,-17.8466666
08-11-2024 14:00,-17.3366666
08-11-2024 07:30,-17.2266666
07-11-2024 20:00,-17.6666666
07-11-2024 14:00,-17.5066666
07-11-2024 07:30,-17.3266666
06-11-2024 20:00,-16.5466666
06-11-2024 14:00,-16.3896666
06-11-2024 07:30,-17.4566666
05-11-2024 20:00,-17.4766666
05-11-2024 14:00,-16.9066666
05-11-2024 08:00,-16.1566666
04-11-2024 23:00,-16.3666666
04-11-2024 14:00,-16.7166666
04-11-2024 08:00,-16.7866666
03-11-2024 23:00,-17.35
03-11-2024 14:00,-17.36
03-11-2024 08:00,-17.35
02-11-2024 23:00,-17.62
02-11-2024 14:00,-17.21
02-11-2024 08:00,-16.95
01-11-2024 23:00,-16.5
01-11-2024 14:00,-16.92
01-11-2024 08:00,-17.28
31-10-2024 23:00,-16.31
31-10-2024 14:00,-17
31-10-2024 08:00,-17.19
30-10-2024 23:00,-16.94
30-10-2024 14:00,-16.6
30-10-2024 08:00,-16.66
29-10-2024 23:00,-17.19
29-10-2024 20:00,-17.05
29-10-2024 14:00,-17.13
29-10-2024 08:00,-16.93
28-10-2024 23:00,-16.18
28-10-2024 20:00,-17.02
28-10-2024 14:00,-16.43
28-10-2024 08:00,-17.05
27-10-2024 14:00,-16.1
27-10-2024 08:00,-16.78
27-10-2024 00:00,-17.06
26-10-2024 23:59,-17.0566666
26-10-2024 23:00,-17.0566666
26-10-2024 14:00,-17.06
26-10-2024 08:00,-17.01
25-10-2024 20:00,-16.41
25-10-2024 14:00,-16.96
25-10-2024 12:00,-16.8466666
25-10-2024 08:00,-16.85
25-10-2024 00:00,-16.74
24-10-2024 23:59,-16.7366666
24-10-2024 20:00,-18.47
24-10-2024 16:00,-17.54
24-10-2024 12:00,-17.3
24-10-2024 11:59,-20.2966666
24-10-2024 08:00,-17.23
24-10-2024 04:00,-16.39
24-10-2024 00:00,-16.61
23-10-2024 23:59,-16.6066666
23-10-2024 20:00,-16.82
23-10-2024 16:00,-17.08
23-10-2024 12:00,-18.36
23-10-2024 11:59,-18.3566666
23-10-2024 08:00,-18.29
23-10-2024 04:00,-16.6
23-10-2024 00:00,-16.84
22-10-2024 23:59,-16.8366666
22-10-2024 20:00,-17.44
22-10-2024 16:00,-17.28
22-10-2024 12:00,-18.64
22-10-2024 11:59,-18.6366666
22-10-2024 08:00,-18.51
22-10-2024 02:00,-17.9
21-10-2024 23:00,-17.75
21-10-2024 20:00,-17.62
21-10-2024 14:00,-18.17
21-10-2024 11:00,-17.92
21-10-2024 08:00,-17.98
20-10-2024 23:00,-18.09
20-10-2024 20:00,-18.04
20-10-2024 14:00,-18.18
20-10-2024 11:00,-17.74
20-10-2024 08:00,-17.98
20-10-2024 02:00,-17.7866666
19-10-2024 23:00,-18.0266666
19-10-2024 20:00,-17.9066666
19-10-2024 14:00,-18.1866666
19-10-2024 11:00,-17.9566666
19-10-2024 08:00,-17.8666666
19-10-2024 02:00,-17.37
18-10-2024 23:00,-17.22
18-10-2024 20:00,-17.27
18-10-2024 14:00,-18.25
18-10-2024 11:00,-17.19
18-10-2024 08:00,-17.4
18-10-2024 02:00,-18.16
17-10-2024 23:00,-18.01
17-10-2024 20:00,-18.01
17-10-2024 14:00,-18.01
17-10-2024 11:00,-18.35
17-10-2024 08:00,-18.21
17-10-2024 02:00,-17.84
16-10-2024 23:00,-17.77
16-10-2024 20:00,-17.91
16-10-2024 08:00,-17.91
15-10-2024 20:00,-18.15
15-10-2024 11:00,-18.33
15-10-2024 08:00,-17.82
15-10-2024 03:00,-17.88
14-10-2024 23:00,-17.87
14-10-2024 20:00,-18.27
14-10-2024 15:00,-18.29
14-10-2024 11:00,-18.34
14-10-2024 08:00,-17.78
14-10-2024 03:00,-18.13
13-10-2024 23:00,-18.51
13-10-2024 20:00,-18.31
13-10-2024 15:00,-17.9
13-10-2024 11:00,-17.69
13-10-2024 08:00,-18.21
13-10-2024 03:00,-17.88
12-10-2024 23:00,-17.47
12-10-2024 20:00,-17.67
12-10-2024 15:00,-17.91
12-10-2024 11:00,-17.69
12-10-2024 08:00,-17.38
12-10-2024 03:00,-17.68
11-10-2024 23:00,-17.6
11-10-2024 20:00,-17.5
11-10-2024 15:00,-17.74
11-10-2024 11:00,-17.53
11-10-2024 08:00,-17.48
11-10-2024 03:00,-17.72
10-10-2024 23:00,-17.84
10-10-2024 20:00,-17.39
10-10-2024 15:00,-17.48
10-10-2024 11:00,-17.12
10-10-2024 08:00,-17.33
10-10-2024 03:00,-16.99
09-10-2024 23:00,-17.07
09-10-2024 20:00,-17.06
09-10-2024 15:00,-17.27
09-10-2024 11:00,-16.85
09-10-2024 08:00,-16.07
09-10-2024 03:00,-15.89
08-10-2024 23:00,-15.51
08-10-2024 20:00,-15.29
08-10-2024 15:00,-15.33
08-10-2024 11:00,-16.89
08-10-2024 08:00,-16.54
08-10-2024 03:00,-16.58
07-10-2024 23:00,-15.59
07-10-2024 20:00,-15.69
07-10-2024 15:00,-14.57
07-10-2024 11:00,-14.27
07-10-2024 08:00,-15.27
07-10-2024 03:00,-16.1
