Date/Time,Movement
19-11-2024 07:30,-1.7599999
18-11-2024 07:30,-1.1999999
17-11-2024 07:30,-0.4199999
16-11-2024 07:30,-0.9899999
15-11-2024 07:30,-0.9899999
14-11-2024 07:30,-0.7299999
13-11-2024 07:30,-1.0499999
12-11-2024 07:30,-0.0799999
11-11-2024 07:30,-0.3099999
10-11-2024 07:30,0.01
09-11-2024 07:30,0.08
08-11-2024 07:30,0.28
07-11-2024 07:30,-0.2899999
06-11-2024 07:30,0.05
05-11-2024 08:00,-0.3799999
04-11-2024 08:00,1
03-11-2024 08:00,0.56
02-11-2024 20:00,0.36
02-11-2024 08:00,0.24
01-11-2024 20:00,0.44
01-11-2024 08:00,0.9
31-10-2024 20:00,0.79
31-10-2024 08:00,0.28
30-10-2024 20:00,-0.24
30-10-2024 08:00,0.34
29-10-2024 20:00,-0.16
29-10-2024 08:00,-0.18
28-10-2024 20:00,-0.87
28-10-2024 08:00,-0.12
27-10-2024 08:00,-1.28
26-10-2024 20:00,-0.86
26-10-2024 08:00,-0.88
25-10-2024 20:00,-0.2
25-10-2024 12:00,-0.7199999
25-10-2024 08:00,-0.72
24-10-2024 20:00,-0.07
24-10-2024 08:00,0.92
22-10-2024 08:00,-1.14
21-10-2024 20:00,0.77
21-10-2024 08:00,0.97
20-10-2024 20:00,0.29
20-10-2024 08:00,0.61
19-10-2024 20:00,0.86
19-10-2024 08:00,0.78
18-10-2024 20:00,0.98
18-10-2024 08:00,0.85
17-10-2024 20:00,0.5
17-10-2024 08:00,0.17
16-10-2024 20:00,0.26
16-10-2024 08:00,-0.37
15-10-2024 20:00,-0.12
15-10-2024 11:00,-0.52
15-10-2024 08:00,-0.95
15-10-2024 03:00,-0.81
14-10-2024 23:00,-0.75
14-10-2024 20:00,-0.49
14-10-2024 15:00,-0.62
14-10-2024 11:00,-0.3
14-10-2024 08:00,-1.02
14-10-2024 03:00,-1.04
13-10-2024 23:00,-1.44
13-10-2024 20:00,-1.5
13-10-2024 15:00,-0.9
13-10-2024 11:00,-0.75
13-10-2024 08:00,-0.96
13-10-2024 03:00,-1.22
12-10-2024 23:00,-1.15
12-10-2024 20:00,-1.31
12-10-2024 15:00,-1.03
12-10-2024 11:00,-0.75
12-10-2024 08:00,-0.68
12-10-2024 03:00,-0.84
11-10-2024 23:00,-0.32
11-10-2024 20:00,-0.58
11-10-2024 15:00,-0.1
11-10-2024 11:00,-0.07
11-10-2024 08:00,-0.15
11-10-2024 03:00,-0.38
10-10-2024 23:00,-0.3
10-10-2024 20:00,-0.36
10-10-2024 15:00,-0.15
10-10-2024 11:00,-0.49
10-10-2024 08:00,-0.21
10-10-2024 03:00,-0.51
09-10-2024 23:00,-0.24
09-10-2024 20:00,-0.67
09-10-2024 15:00,0.69
09-10-2024 11:00,0.92
09-10-2024 08:00,0.58
09-10-2024 03:00,0.13
08-10-2024 23:00,0.1
08-10-2024 20:00,-0.11
08-10-2024 15:00,0.45
08-10-2024 11:00,0.53
08-10-2024 08:00,1.05
08-10-2024 03:00,0.71
07-10-2024 23:00,0.48
07-10-2024 20:00,0.22
07-10-2024 15:00,0.48
07-10-2024 11:00,0.38
07-10-2024 08:00,-0.32
07-10-2024 03:00,0.81
06-10-2024 23:00,0.64
06-10-2024 20:00,0.12
06-10-2024 15:00,0.23
06-10-2024 11:00,-0.67
06-10-2024 08:00,-1.98
06-10-2024 03:00,-1.47
05-10-2024 23:00,-1.06
05-10-2024 20:00,-1.06
03-10-2024 17:00,-1.2
30-09-2024 17:00,-1.58
27-09-2024 17:00,-1.36
24-09-2024 17:00,-1.48
20-09-2024 17:00,-1.23
17-09-2024 17:00,-1.01
14-09-2024 17:00,-1.35
10-09-2024 17:00,-1.52
06-09-2024 17:00,-1.96
02-09-2024 17:00,-1.49
30-08-2024 17:00,-1.26
27-08-2024 17:00,-1.06
24-08-2024 17:30,-0.62
21-08-2024 17:30,-0.53
18-08-2024 17:30,-1.54
15-08-2024 17:30,-0.6
12-08-2024 17:30,-0.64
09-08-2024 17:30,-0.97
06-08-2024 17:30,-0.28
03-08-2024 17:30,-1.1
31-07-2024 17:30,-0.99
28-07-2024 17:30,-0.8
24-07-2024 17:30,-1.03
22-07-2024 17:30,-1.1
20-07-2024 17:30,-1.35
18-07-2024 17:30,-1.46
16-07-2024 17:30,-0.95
14-07-2024 17:30,-0.86
12-07-2024 17:30,-1.2
10-07-2024 17:30,-1.41
08-07-2024 17:30,-1.88
04-07-2024 17:30,-1.41
02-07-2024 17:30,-1.08
01-07-2024 17:30,-1.08
30-06-2024 17:30,-0.23
26-06-2024 17:30,-0.6
24-06-2024 17:30,-1.36
22-06-2024 17:30,-1.3
20-06-2024 17:30,-1.04
18-06-2024 17:30,-0.97
16-06-2024 17:30,-1.61
29-04-2024 17:30,0
29-04-2024 17:00,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
