Date/Time,Movement
19-11-2024 20:00,-13.5266666
19-11-2024 07:30,-13.6066666
18-11-2024 20:00,-12.5266666
18-11-2024 14:00,-12.8966666
18-11-2024 07:30,-13.2666666
17-11-2024 20:00,-13.4266666
17-11-2024 14:00,-13.4266666
17-11-2024 07:30,-13.0266666
16-11-2024 20:00,-13.1266666
16-11-2024 14:00,-13.7366666
16-11-2024 07:30,-12.5266666
15-11-2024 20:00,-12.5466666
15-11-2024 14:00,-13.3266666
15-11-2024 07:30,-12.5266666
14-11-2024 20:00,-12.7066666
14-11-2024 14:00,-12.7266666
14-11-2024 07:30,-12.7166666
13-11-2024 20:00,-12.7866666
13-11-2024 14:00,-12.3266666
13-11-2024 07:30,-12.7366666
12-11-2024 20:00,-12.6766666
12-11-2024 14:00,-12.3066666
12-11-2024 07:30,-12.2766666
11-11-2024 20:00,-12.5266666
11-11-2024 14:00,-12.2766666
11-11-2024 07:30,-11.9866666
10-11-2024 20:00,-12.1466666
10-11-2024 14:00,-11.9966666
10-11-2024 07:30,-11.8366666
09-11-2024 20:00,-12.3566666
09-11-2024 14:00,-12.1366666
09-11-2024 07:30,-12.0166666
08-11-2024 20:00,-12.4466666
08-11-2024 14:00,-12.2966666
08-11-2024 07:30,-12.0266666
07-11-2024 20:00,-12.5066666
07-11-2024 14:00,-12.1266666
07-11-2024 07:30,-12.1466666
06-11-2024 20:00,-11.8566666
06-11-2024 14:00,-12.1156666
06-11-2024 07:30,-11.9166666
05-11-2024 20:00,-12.6466666
05-11-2024 14:00,-12.0866666
05-11-2024 08:00,-12.0866666
04-11-2024 23:00,-11.5266666
04-11-2024 14:00,-11.6166666
04-11-2024 08:00,-11.6366666
03-11-2024 23:00,-12.54
03-11-2024 14:00,-12.49
03-11-2024 08:00,-12.89
02-11-2024 23:00,-12.76
02-11-2024 14:00,-12.44
02-11-2024 08:00,-11.9
01-11-2024 23:00,-11.47
01-11-2024 14:00,-11.17
01-11-2024 08:00,-11.69
31-10-2024 23:00,-11.37
31-10-2024 14:00,-11.59
31-10-2024 08:00,-11.72
30-10-2024 23:00,-11.63
30-10-2024 14:00,-11.31
30-10-2024 08:00,-11.6
29-10-2024 23:00,-11.45
29-10-2024 20:00,-11.57
29-10-2024 14:00,-11.61
29-10-2024 08:00,-11.56
28-10-2024 23:00,-11.71
28-10-2024 20:00,-11.89
28-10-2024 14:00,-11.56
28-10-2024 08:00,-11.64
27-10-2024 14:00,-10.9
27-10-2024 08:00,-11.49
26-10-2024 20:00,-11.09
26-10-2024 08:00,-11.41
25-10-2024 20:00,-11.4
25-10-2024 12:00,-11.2666666
25-10-2024 08:00,-11.27
24-10-2024 20:00,-10.42
23-10-2024 04:00,-9.01
23-10-2024 00:00,-9.21
22-10-2024 23:59,-9.2066666
22-10-2024 20:00,-10.01
22-10-2024 16:00,-9.88
22-10-2024 12:00,-10.92
22-10-2024 11:59,-10.9166666
22-10-2024 08:00,-10.74
22-10-2024 02:00,-9.89
21-10-2024 23:00,-9.77
21-10-2024 20:00,-9.91
21-10-2024 14:00,-10.62
21-10-2024 11:00,-10.46
21-10-2024 08:00,-10.41
20-10-2024 23:00,-10.6
20-10-2024 20:00,-10.43
20-10-2024 14:00,-10.51
20-10-2024 11:00,-10.13
20-10-2024 08:00,-10.31
20-10-2024 02:00,-10.3866666
19-10-2024 23:00,-10.4366666
19-10-2024 20:00,-10.2766666
19-10-2024 14:00,-10.5366666
19-10-2024 11:00,-10.3466666
19-10-2024 08:00,-10.2266666
19-10-2024 02:00,-9.65
18-10-2024 23:00,-9.8
18-10-2024 20:00,-9.63
18-10-2024 14:00,-10.53
18-10-2024 11:00,-9.68
18-10-2024 08:00,-9.59
18-10-2024 02:00,-10.3
17-10-2024 23:00,-10.17
17-10-2024 20:00,-10.26
17-10-2024 17:00,-10.17
17-10-2024 14:00,-10.37
17-10-2024 11:00,-10.44
17-10-2024 08:00,-10.59
17-10-2024 02:00,-10.19
16-10-2024 23:00,-10.11
16-10-2024 20:00,-10.44
16-10-2024 08:00,-10.18
15-10-2024 20:00,-10.42
15-10-2024 11:00,-11.3
15-10-2024 08:00,-10.86
15-10-2024 03:00,-11.17
14-10-2024 23:00,-11.02
14-10-2024 20:00,-11.56
14-10-2024 15:00,-11.45
14-10-2024 11:00,-11.29
14-10-2024 08:00,-10.82
14-10-2024 03:00,-11.49
13-10-2024 23:00,-11.69
13-10-2024 20:00,-11.63
13-10-2024 15:00,-11.83
13-10-2024 11:00,-11.32
13-10-2024 08:00,-11.72
13-10-2024 03:00,-11.08
12-10-2024 23:00,-10.73
12-10-2024 20:00,-10.95
12-10-2024 15:00,-11.47
12-10-2024 11:00,-11.32
12-10-2024 08:00,-10.75
12-10-2024 03:00,-10.87
11-10-2024 23:00,-10.77
11-10-2024 20:00,-10.71
11-10-2024 15:00,-10.78
11-10-2024 11:00,-10.52
11-10-2024 08:00,-10.67
11-10-2024 03:00,-10.79
10-10-2024 23:00,-10.91
10-10-2024 20:00,-10.55
10-10-2024 15:00,-10.67
10-10-2024 11:00,-10.44
10-10-2024 08:00,-10.56
10-10-2024 03:00,-10.42
09-10-2024 23:00,-10.29
09-10-2024 20:00,-10.43
09-10-2024 15:00,-10.51
09-10-2024 11:00,-10.03
09-10-2024 08:00,-9.33
09-10-2024 03:00,-9.19
08-10-2024 23:00,-8.88
08-10-2024 20:00,-9.13
08-10-2024 15:00,-8.99
