Date/Time,Movement
19-11-2024 20:00,-13.8999999
19-11-2024 07:30,-13.9499999
18-11-2024 20:00,-13.9699999
18-11-2024 14:00,-14.1199999
18-11-2024 07:30,-13.6299999
17-11-2024 20:00,-13.6999999
17-11-2024 14:00,-13.6999999
17-11-2024 07:30,-13.7999999
16-11-2024 20:00,-14.6999999
16-11-2024 14:00,-14.0699999
16-11-2024 07:30,-13.3799999
15-11-2024 20:00,-13.5799999
15-11-2024 14:00,-13.1999999
15-11-2024 07:30,-13.3799999
14-11-2024 20:00,-12.7299999
14-11-2024 14:00,-12.2799999
14-11-2024 07:30,-12.6599999
13-11-2024 20:00,-12.3199999
13-11-2024 14:00,-12.3899999
13-11-2024 07:30,-12.3399999
12-11-2024 20:00,-12.2199999
12-11-2024 14:00,-11.4099999
12-11-2024 07:30,-11.6799999
11-11-2024 20:00,-12.1999999
11-11-2024 14:00,-12.1599999
11-11-2024 07:30,-12.2099999
10-11-2024 20:00,-11.9999999
10-11-2024 14:00,-12.1299999
10-11-2024 07:30,-12.0699999
09-11-2024 20:00,-12.5499999
09-11-2024 14:00,-12.2299999
09-11-2024 07:30,-11.5699999
08-11-2024 20:00,-12.4299999
08-11-2024 14:00,-12.5399999
08-11-2024 07:30,-11.2499999
07-11-2024 20:00,-12.5099999
07-11-2024 14:00,-12.3299999
07-11-2024 07:30,-11.7699999
06-11-2024 20:00,-12.3499999
06-11-2024 14:00,-12.1269999
06-11-2024 07:30,-10.7699999
05-11-2024 20:00,-11.1899999
05-11-2024 14:00,-11.4299999
05-11-2024 08:00,-11.6299999
04-11-2024 23:00,-11.2999999
04-11-2024 14:00,-11.4699999
04-11-2024 08:00,-11.1499999
03-11-2024 23:00,-12.36
03-11-2024 14:00,-12.63
03-11-2024 08:00,-11.93
02-11-2024 23:00,-11.37
02-11-2024 20:00,-11.28
02-11-2024 14:00,-11.4
02-11-2024 08:00,-10.87
01-11-2024 23:00,-10.86
01-11-2024 20:00,-10.58
01-11-2024 14:00,-10.93
01-11-2024 08:00,-10.8
31-10-2024 23:00,-10.94
31-10-2024 20:00,-10.63
31-10-2024 14:00,-11.08
31-10-2024 08:00,-11.12
30-10-2024 23:00,-11.18
30-10-2024 20:00,-11
30-10-2024 14:00,-10.38
30-10-2024 08:00,-10.45
29-10-2024 23:00,-11.56
29-10-2024 20:00,-11.36
29-10-2024 14:00,-11.24
29-10-2024 08:00,-11.2
28-10-2024 23:00,-11.43
28-10-2024 20:00,-11.14
28-10-2024 14:00,-11.26
28-10-2024 08:00,-10.39
27-10-2024 14:00,-11.07
27-10-2024 08:00,-11.26
26-10-2024 20:00,-11.26
26-10-2024 08:00,-11
25-10-2024 20:00,-10.53
25-10-2024 12:00,-10.5899999
25-10-2024 08:00,-10.59
24-10-2024 20:00,-9.81
24-10-2024 08:00,-8.74
22-10-2024 08:00,-4.68
21-10-2024 20:00,-3.49
21-10-2024 08:00,-2.94
20-10-2024 20:00,-3.23
20-10-2024 08:00,-3.32
19-10-2024 20:00,-3.8799999
19-10-2024 08:00,-3.3999999
18-10-2024 20:00,-4
18-10-2024 08:00,-3.54
17-10-2024 20:00,-4.02
17-10-2024 08:00,-5.18
16-10-2024 20:00,-4.58
16-10-2024 08:00,-4.63
15-10-2024 20:00,-4.34
15-10-2024 11:00,-4.63
15-10-2024 08:00,-5.12
15-10-2024 03:00,-5.33
14-10-2024 23:00,-5.21
14-10-2024 20:00,-4.94
14-10-2024 15:00,-5.18
14-10-2024 11:00,-4.9
14-10-2024 08:00,-5.32
14-10-2024 03:00,-5.12
13-10-2024 23:00,-6.23
13-10-2024 20:00,-6.1
13-10-2024 15:00,-5.36
13-10-2024 11:00,-5.27
13-10-2024 08:00,-5.45
13-10-2024 03:00,-4.93
12-10-2024 23:00,-4.89
12-10-2024 20:00,-4.99
12-10-2024 15:00,-5.5
12-10-2024 11:00,-5.27
12-10-2024 08:00,-4.27
12-10-2024 03:00,-4.55
11-10-2024 23:00,-4.17
11-10-2024 20:00,-4.05
11-10-2024 15:00,-3.62
11-10-2024 11:00,-3.58
11-10-2024 08:00,-4.12
11-10-2024 03:00,-4.33
10-10-2024 23:00,-4.23
10-10-2024 20:00,-4.1
10-10-2024 15:00,-3.62
10-10-2024 11:00,-3.42
10-10-2024 08:00,-4.01
10-10-2024 03:00,-4.1
09-10-2024 23:00,-3.97
09-10-2024 20:00,-4.13
09-10-2024 15:00,-3.23
09-10-2024 11:00,-2.86
09-10-2024 08:00,-3.3
09-10-2024 03:00,-3.66
08-10-2024 23:00,-3.52
08-10-2024 20:00,-3.9
08-10-2024 15:00,-3.02
08-10-2024 11:00,-3.13
08-10-2024 08:00,-2.86
08-10-2024 03:00,-3.1
07-10-2024 23:00,-3.69
07-10-2024 20:00,-3.23
07-10-2024 15:00,-2.4
07-10-2024 11:00,-2.8
07-10-2024 08:00,-2.1
07-10-2024 03:00,-2.53
06-10-2024 23:00,-2.55
06-10-2024 20:00,-2.99
06-10-2024 15:00,-2.49
06-10-2024 11:00,-2.38
06-10-2024 08:00,-2.82
06-10-2024 03:00,-2.72
05-10-2024 23:00,-2.33
05-10-2024 20:00,-2.15
05-10-2024 15:00,-1.48
05-10-2024 11:00,-2.04
05-10-2024 08:00,-2.25
05-10-2024 03:00,-1.85
04-10-2024 23:00,-1.96
04-10-2024 20:00,-1.97
04-10-2024 15:00,-2.09
