Date/Time,Movement
24-10-2024 20:00,-1.5266666
23-10-2024 08:00,-1.1566666
22-10-2024 08:00,-1.4666666
21-10-2024 20:00,-0.4266666
21-10-2024 08:00,-0.3666666
20-10-2024 20:00,-1.1166666
20-10-2024 08:00,-0.8266666
19-10-2024 20:00,-0.5866666
19-10-2024 08:00,0.4833333
18-10-2024 20:00,-0.6166666
18-10-2024 08:00,-0.3566666
17-10-2024 20:00,-0.4166666
17-10-2024 17:00,-0.8866666
17-10-2024 08:00,-0.9466666
16-10-2024 20:00,-0.5666666
16-10-2024 08:00,-0.6366666
15-10-2024 20:00,-0.9066666
15-10-2024 11:00,-0.4966666
15-10-2024 08:00,-0.1966666
15-10-2024 03:00,-0.4566666
14-10-2024 23:00,-0.3966666
14-10-2024 20:00,-0.7466666
14-10-2024 15:00,-0.2366666
14-10-2024 11:00,-0.3166666
14-10-2024 08:00,0.3633333
14-10-2024 03:00,-0.3466666
13-10-2024 23:00,-0.4966666
13-10-2024 20:00,-0.2966666
13-10-2024 15:00,-0.3766666
13-10-2024 11:00,-0.4866666
13-10-2024 08:00,-0.1466666
13-10-2024 03:00,-0.4866666
12-10-2024 23:00,-0.2366666
12-10-2024 20:00,-0.6366666
12-10-2024 15:00,-0.7466666
12-10-2024 11:00,-0.4866666
12-10-2024 08:00,-0.0666666
12-10-2024 03:00,-0.2066666
11-10-2024 23:00,0.2933333
11-10-2024 20:00,0.1933333
11-10-2024 15:00,-0.0166666
11-10-2024 11:00,0.4333333
11-10-2024 08:00,0.2533333
11-10-2024 03:00,0.4633333
10-10-2024 23:00,0.4933333
10-10-2024 20:00,0.3933333
10-10-2024 15:00,0.2533333
10-10-2024 11:00,0.4133333
10-10-2024 08:00,0.5733333
10-10-2024 03:00,0.2133333
09-10-2024 23:00,0.1433333
09-10-2024 20:00,0.2533333
09-10-2024 15:00,0.7333333
09-10-2024 11:00,0.7733333
09-10-2024 08:00,0.8833333
09-10-2024 03:00,0.3933333
08-10-2024 23:00,0.9533333
08-10-2024 20:00,1.0433333
08-10-2024 15:00,0.6033333
08-10-2024 11:00,0.7233333
08-10-2024 08:00,0.8133333
08-10-2024 03:00,0.6733333
07-10-2024 23:00,1.0533333
07-10-2024 20:00,0.7133333
07-10-2024 15:00,0.5833333
07-10-2024 11:00,0.1833333
07-10-2024 08:00,0.0833333
07-10-2024 03:00,0.5033333
06-10-2024 23:00,0.3133333
06-10-2024 20:00,-0.0166666
06-10-2024 15:00,0.5833333
06-10-2024 11:00,0.4433333
06-10-2024 08:00,0.0133333
06-10-2024 03:00,0.0333333
05-10-2024 23:00,0.0433333
05-10-2024 20:00,-0.1166666
05-10-2024 15:00,0.4733333
05-10-2024 11:00,0.0633333
05-10-2024 08:00,-0.2366666
05-10-2024 03:00,0.3833333
04-10-2024 23:00,0.1733333
04-10-2024 20:00,-0.1266666
04-10-2024 15:00,0.0333333
04-10-2024 11:00,-0.0066666
04-10-2024 08:00,-0.2966666
04-10-2024 03:00,-0.5266666
03-10-2024 23:00,-0.5366666
03-10-2024 20:00,-0.7566666
03-10-2024 15:00,-1.1766666
03-10-2024 11:00,-0.3766666
03-10-2024 08:00,-0.4566666
03-10-2024 03:00,-0.9866666
02-10-2024 23:00,-0.6266666
02-10-2024 20:00,-0.5566666
02-10-2024 15:00,-0.6966666
02-10-2024 11:00,-0.2166666
02-10-2024 08:00,-0.4266666
02-10-2024 03:00,-0.5466666
01-10-2024 23:00,-0.4866666
01-10-2024 20:00,-0.4866666
01-10-2024 15:00,-0.5566666
01-10-2024 11:00,-0.5966666
01-10-2024 08:00,-0.9466666
01-10-2024 03:00,-0.5766666
30-09-2024 23:00,-1.0066666
30-09-2024 20:00,-0.3466666
30-09-2024 15:00,-0.6466666
30-09-2024 11:00,-0.3666666
30-09-2024 08:00,-0.6166666
30-09-2024 03:00,-0.5366666
29-09-2024 23:00,-0.8866666
29-09-2024 20:00,-0.6566666
29-09-2024 15:00,-1.0266666
29-09-2024 11:00,-1.4066666
29-09-2024 08:00,-1.2266666
29-09-2024 03:00,-1.1366666
28-09-2024 23:00,-1.0266666
28-09-2024 20:00,-0.7766666
27-09-2024 17:00,-0.56
24-09-2024 17:00,-0.87
20-09-2024 17:00,-0.45
17-09-2024 17:00,-0.37
14-09-2024 17:00,-0.15
10-09-2024 17:00,-0.34
06-09-2024 17:00,-0.73
02-09-2024 17:00,-0.3
30-08-2024 17:00,-0.14
27-08-2024 17:00,0.16
24-08-2024 17:30,0.48
21-08-2024 17:30,0.26
18-08-2024 17:30,0.6
15-08-2024 17:30,0.1
12-08-2024 17:30,0.18
09-08-2024 17:30,0.65
06-08-2024 17:30,0.37
03-08-2024 17:30,0.05
31-07-2024 17:30,-0.89
28-07-2024 17:30,-0.69
26-07-2024 17:30,-0.17
24-07-2024 17:30,0
22-07-2024 17:30,-0.11
20-07-2024 17:30,-0.12
18-07-2024 17:30,0.02
16-07-2024 17:30,0.57
14-07-2024 17:30,0.3
12-07-2024 17:30,0.18
10-07-2024 17:30,-0.81
08-07-2024 17:30,-0.33
06-07-2024 17:30,-1.13
04-07-2024 17:30,-0.96
02-07-2024 17:30,-0.23
01-07-2024 17:30,-0.23
30-06-2024 17:30,0.47
26-06-2024 17:30,0.31
24-06-2024 17:30,-0.08
22-06-2024 17:30,-0.05
20-06-2024 17:30,-0.48
18-06-2024 17:30,-0.66
16-06-2024 17:30,-0.86
29-04-2024 17:30,0
29-04-2024 17:00,0
